

 M O D E L  A T M O S P H E R E   (CGS UNITS)
    K    TAUROSS   TAU(5000)  GEOM. DEPTH     T        PE          PG         PRAD        PTURB     KAPPAROSS     K
   48  1.0000E+02  3.9514E+01   8.3378E+07  8989.59  3.6366E+03  2.3552E+05  1.6482E+01  0.0000E+00  9.9378E+01  48
   49  1.2589E+02  4.8744E+01   8.3991E+07  9107.83  4.1919E+03  2.4212E+05  1.7365E+01  0.0000E+00  1.1722E+02  49
   50  1.5849E+02  6.0192E+01   8.4638E+07  9225.50  4.8159E+03  2.4917E+05  1.8278E+01  0.0000E+00  1.3801E+02  50
   51  1.9953E+02  7.4391E+01   8.5321E+07  9342.77  5.5165E+03  2.5672E+05  1.9222E+01  0.0000E+00  1.6221E+02  51
   52  2.5119E+02  9.2002E+01   8.6041E+07  9459.80  6.3025E+03  2.6481E+05  2.0200E+01  0.0000E+00  1.9037E+02  52
   53  3.1623E+02  1.1384E+02   8.6801E+07  9576.73  7.1835E+03  2.7350E+05  2.1213E+01  0.0000E+00  2.2310E+02  53
              H          He           C           N           O          Na          Mg          Si           F          Fe          Al          Ca          Cr          Ti           S          Cl           K          Li           V          Zr          Be           P          H2         LI2          C2          N2          O2          F2         NA2         MG2         AL2         SI2          P2          S2         CL2          K2         H2+        HE2+         C2+         N2+         O2+         P2+         S2+         H2-         C2-         LIH         BEH          CH          NH          OH          HF         NAH         MGH         ALH         SIH          PH          HS         HCL          KH         CAH         TIH         CRH         FEH        HEH+        BEH+         CH+         NH+         OH+         HF+        MGH+        ALH+        SIH+         PH+         SH+        HCL+         CH-         OH-        SIH-         HS-          CN          CO          CF         SIC          CP          CS         CCL         CN+         CO+         CN-         CS-          NO          FN         ALN         SIN          PN          SN         NCL         TIN         ZRN         NO+         NS+         LIO         BEO          FO         NAO         MGO         ALO         SIO          PO          SO         CLO          KO         CAO         TIO          VO         CRO         FEO         ZRO        SIO+         PO+         SO+        FEO-         LIF         BEF         NAF         MGF         ALF         SIF          PF          SF          KF         CAF        LINA         BES         MGS         ALS         SIS          PS         CAS         TIS         CRS        LICL        BECL        NACL        MGCL        ALCL        SICL         PCL         KCL        CACL        FECL       ALCLF      ALCLF2       ALOCL       ALCL2      ALCL2F       ALCL3        ALOF        ALF2       ALF2O        ALF3      NAALF4        ALOH        HALO       ALO2H        ALO2      AL2CL6     (ALF3)2        AL2O       AL2O2         ALC       CFCLO       CCLF3        CCLN        CCLO        CCL2      CCL2F2       COCL2        CCL3       CCL3F        CCL4         CFN         CFO         CF2        CF2O         CF3         CF4        CF4O        CF8S        CHCL       CHCL3         CHF        CHFO        CHF3         HCN        CHNO         HCO         PCH         CH2      CH2CL2      CH2CLF       CH2F2        H2CO         CH3       CH3CL        CH3F         CH4         KCN        NACN         CNO         CNN         NCN         COS         CO2         CS2        SI2C       C2CL2       C2CL4       C2CL6        C2F2       C2F3N        C2F4        C2F6         C2H       C2HCL        C2HF        C2H2        C2H4       C2H4O      (KCN)2         C2N        C2N2     (NACN)2        SIC2         C2O          C3        C3O2          C4        C4N2          C5     FE(CO)5       CACL2        CAF2        CAOH     CA(OH)2         CA2         CLF       MGCLF      CLFO2S       CLFO3      PCLF2O        CLF3      CLF3SI        CLF5       CLF5S      CHCLF2      CHCL2F        OHCL      SIH3CL        NOCL       NO2CL       TIOCL        CLO2        CLO3         SCL        CLS2        TICL      CL2FOP       FECL2     SIH2CL2      (KCL)2       MGCL2     (NACL)2       CLOCL       CLCLO      TIOCL2      CLO2CL      CLOCLO      SO2CL2        SCL2       SICL2       TICL2      SIFCL3       FECL3      SIHCL3       PCL3O        PCL3       PCL3S       SICL3       TICL3      FE2CL4      MG2CL4       SICL4       TICL4        PCL5    (FECL3)2         CRN        CRO2        CRO3         FEF         FHO       FHO3S       SIH3F         FNO        FNO2        FNO3        TIOF         OFO         FOO         PSF         TIF        FEF2        H2F2      SIH2F2        K2F2        MGF2         F2N    F2N2(cis    F2N2(tra       NA2F2         F2O        F2OS       SIOF2       TIOF2        F2O2       F2O2S         PF2         SF2        FSSF        F2S2        SIF2        TIF2        FEF3       SIHF3        F3H3         NF3        NOF3        POF3         PF3        PSF3         SF3        SIF3        TIF3        F4H4       MG2F4        N2F4         SF4        SIF4        TIF4        F5H5         PF5         SF5        F6H6         SF6        F7H7       F10S2     FE(OH)2         FES         KOH        MGOH         HNO        HONO        HNO2        HNO3        NAOH         HO2      (KOH)2     MG(OH)2         NH2        N2H2     (NAOH)2         H2O       H2SO4         PH2         H2S         NH3         PH3        N2H4        SIH4       K2SO4         MGN         NO2         NO3        SI2N          VN         N2O        N2O3        N2O4        N2O5          N3      NA2SO4         S2O         PO2         SO2        SIO2        TIO2         VO2          O3         SO3        P4O6       P4O10          P4        P4S3          S3          S4          S5          S6          S7          S8         SI3         AL+         AL-       ALCL+      ALCLF+      ALCL2+      ALCL2-        ALF+       ALF2+       ALF2-      ALF2O-       ALF4-       ALOH+       ALOH-        ALO+        ALO-       ALO2-       AL2O+      AL2O2+          C+          C-         CF+        CF2+        CF3+        HCO+        CO2-         CA+       CAOH+         CL+       MGCL+        SCL+         CL-       SCL2+         CR+         CR-          F+          F-        MGF+         PF+         PF-         SF+         SF-        F2K-       MGF2+       NAF2-        PF2+        PF2-        SF2+        SF2-        SF3+        SF3-        SF4+        SF4-        SF5+        SF5-        SF6-         FE+         FE-          H+          H-        KOH+       MGOH+       NAOH+        H3O+         HE+          K+          K-         KO-         MG+          N+          N-        NO2-         N2-        N2O+         NA+         NA-        NAO-          O+          O-         O2-          P+          P-          S+          S-         SI+         SI-         TI+         TI-          V+          V-      LIALF4         BE+       BECL+       BECLF       BECL2        BEF2      BEF3LI        BEHO       BEHO+        BEH2      BEH2O2         BEN         BE2      BE2CL4      BE2F2O        BE2O       BE2O2       BE3O3       BE4O4       BE5O5       BE6O6        C2BE      LI2CLF       LIOCL        ZRCL     (LICL)2       ZRCL2     (LICL)3       ZRCL3       ZRCL4        LIOF         ZRF       LIF2-       LI2F2        ZRF2       LI3F3        ZRF3        ZRF4        LIOH       LIOH+         ZRH     (LIOH)2         LI+         LI-         LIN        LINO       LINAO        LIO-        LI2O       LI2O2      LI2SO4        ZRO2         ZR+         ZR-         TIC    SI(CH3)4    SICH3CL3        SIH2        SIH3        TIC2         C3H        CRC2       SI2C2         VC2        TIC4         VC4 
  1       2.249       1.179      -1.682      -1.978      -1.234      -7.294      -3.322      -2.497      -5.193      -3.061      -5.535      -6.490      -5.894      -7.010      -2.612      -4.251      -9.406     -12.081      -7.659      -9.122      -8.416      -4.392      -1.738     -33.345      -7.798      -4.094      -8.624     -20.891     -23.989     -17.198     -19.791     -12.583     -14.402     -11.780     -17.490     -28.376     -10.230     -26.492     -11.778     -13.235     -13.613     -16.387     -13.508     -14.671     -13.795     -17.579     -13.824      -6.325      -6.923      -4.970      -7.512     -13.069      -8.736     -10.883      -7.543      -9.426      -6.980      -8.051     -15.217     -11.395     -12.561     -11.896      -9.516     -12.493     -14.633     -10.107     -12.978     -11.394     -16.778      -8.446      -9.346      -7.772     -11.607     -10.072     -13.227     -15.598     -13.885     -16.574     -15.290      -5.970      -1.644     -11.739     -10.119     -10.377      -7.502     -13.198     -12.899      -8.824     -12.107     -17.163      -6.916     -14.803     -14.903      -9.115      -9.349      -9.924     -13.296     -15.015     -18.500      -8.982     -13.339     -20.092     -15.501     -15.506     -15.714     -10.850     -11.923      -5.842      -9.639      -9.149     -13.721     -17.766     -13.884     -11.545     -13.147     -12.630     -10.755     -12.334      -9.841     -10.068     -11.853     -20.734     -21.158     -17.270     -17.494     -13.335     -13.892     -12.198     -15.211     -15.065     -19.223     -15.479     -28.276     -17.769     -12.688     -14.880      -9.278     -12.481     -15.556     -16.010     -16.460     -21.242     -18.505     -17.154     -14.090     -14.876     -13.265     -15.754     -18.915     -15.917     -14.631     -24.841     -35.602     -22.079     -26.096     -36.456     -37.838     -20.789     -24.292     -29.418     -35.121     -60.915     -16.549     -19.075     -23.086     -20.429     -86.609     -80.786     -22.942     -30.527     -14.097     -29.395     -49.719     -17.452     -16.183     -24.868     -50.467     -30.487     -38.555     -51.390     -52.647     -17.994     -16.973     -23.300     -28.833     -36.763     -49.307     -60.795     -99.000     -17.759     -43.706     -17.114     -21.884     -41.604      -9.320     -17.034      -9.818     -13.657     -10.623     -35.433     -34.824     -34.557     -15.635     -14.977     -27.635     -27.539     -20.271     -20.935     -18.947     -13.183     -16.263     -14.866     -13.224      -9.552     -17.537     -17.942     -30.465     -58.509     -88.025     -31.916     -50.755     -57.254     -83.385     -10.214     -22.156     -22.748     -14.461     -26.741     -36.735     -51.854     -12.236     -18.407     -47.841     -14.437     -11.348     -13.230     -23.082     -21.456     -31.645     -27.326     -68.565     -25.529     -24.894     -17.275     -28.646     -22.915     -18.269     -24.317     -45.829     -53.029     -47.453     -50.519     -44.781     -84.626     -87.360     -41.966     -42.722     -18.531     -30.094     -21.195     -32.679     -23.201     -24.828     -37.754     -15.151     -25.281     -16.609     -47.746     -24.428     -35.790     -47.263     -24.246     -44.004     -28.597     -28.351     -33.534     -39.961     -40.062     -46.804     -28.111     -23.597     -27.321     -47.168     -38.040     -41.941     -48.937     -40.924     -51.950     -35.847     -38.598     -59.157     -58.517     -48.680     -50.898     -71.479     -86.535     -14.685     -20.174     -29.717     -14.205     -19.917     -45.927     -28.865     -21.626     -32.926     -45.071     -22.562     -29.879     -24.768     -24.897     -15.452     -24.945     -26.360     -33.309     -47.991     -23.582     -29.040     -38.705     -38.657     -44.675     -31.521     -36.017     -28.400     -32.839     -42.054     -45.442     -26.133     -28.062     -39.116     -38.396     -21.740     -24.820     -36.238     -38.197     -44.934     -44.618     -55.633     -45.637     -37.742     -49.447     -42.102     -32.147     -34.805     -63.131     -57.455     -72.313     -56.342     -43.502     -47.224     -81.390     -64.727     -72.573     -99.000     -87.770     -99.000     -99.000     -27.184     -13.158     -20.988     -15.094     -14.092     -22.651     -22.694     -33.594     -19.161     -15.005     -53.287     -27.156     -11.449     -20.639     -49.618      -8.716     -47.232     -14.437     -11.999     -15.994     -20.632     -32.553     -24.825     -68.918     -11.334     -17.407     -29.555     -18.519     -15.533     -16.185     -36.723     -48.148     -58.227     -17.478     -65.387     -19.883     -16.763     -16.454     -14.523     -18.021     -19.097     -21.370     -27.329     -79.325     -99.000     -39.306     -74.564     -23.672     -35.126     -48.271     -59.309     -70.122     -82.304     -22.567      -3.384     -15.373     -16.180     -25.243     -26.341     -34.315     -15.664     -25.073     -32.370     -37.925     -52.654     -14.743     -25.386     -12.946     -18.589     -26.748     -22.426     -32.182      -5.783     -11.044     -13.618     -27.362     -38.565     -10.552     -18.466      -3.442     -14.368     -10.209     -12.811     -16.687     -10.973     -29.400      -4.118     -15.860     -16.924     -12.219     -12.350     -17.316     -24.377     -17.548     -23.499     -41.466     -30.079     -39.734     -28.573     -35.149     -30.418     -36.759     -44.534     -49.499     -60.702     -64.355     -76.668     -77.575     -96.199      -2.384     -13.539      -4.999      -7.747     -19.288     -14.686     -19.397     -16.516     -19.705      -4.671     -19.742     -26.329      -2.257      -9.799     -12.395     -25.075     -16.105     -21.308      -3.581     -17.558     -24.325      -8.547     -10.187     -18.376      -7.012     -13.756      -5.688     -10.772      -2.593     -11.655      -4.854     -17.538      -5.756     -17.889     -65.133      -9.382     -20.205     -26.904     -28.249     -26.153     -65.096     -18.936     -20.216     -18.912     -29.612     -16.243     -27.794     -67.621     -46.609     -29.093     -35.722     -55.946     -76.537     -98.104     -99.000     -20.897     -52.693     -34.146     -18.047     -52.274     -27.979     -84.780     -38.254     -49.439     -34.743     -18.078     -43.868     -51.731     -26.202     -82.174     -35.808     -45.974     -22.980     -25.217     -14.054     -57.025      -8.701     -22.260     -20.873     -29.594     -35.437     -29.435     -38.901     -47.757     -73.275     -18.212      -7.176     -19.305     -14.227     -99.000     -75.940     -13.859     -18.526     -20.487     -16.672     -20.613     -24.517     -21.533     -33.967     -35.291 
  2       2.384       1.314      -1.544      -1.843      -1.098      -7.102      -3.163      -2.353      -5.059      -2.907      -5.353      -6.309      -5.721      -6.838      -2.477      -4.116      -9.204     -11.892      -7.487      -8.950      -8.280      -4.257      -1.527     -32.981      -7.601      -3.948      -8.418     -20.645     -23.616     -16.887     -19.450     -12.335     -14.197     -11.566     -17.253     -27.985      -9.948     -26.072     -11.564     -13.017     -13.380     -16.172     -13.297     -14.308     -13.528     -17.287     -13.584      -6.098      -6.696      -4.757      -7.319     -12.769      -8.468     -10.605      -7.304      -9.195      -6.758      -7.840     -14.905     -11.110     -12.281     -11.615      -9.245     -12.202     -14.408      -9.870     -12.708     -11.139     -16.508      -8.205      -9.098      -7.556     -11.374      -9.843     -12.979     -15.267     -13.575     -16.230     -14.976      -5.796      -1.511     -11.538      -9.896     -10.182      -7.323     -12.971     -12.671      -8.640     -11.860     -16.868      -6.728     -14.574     -14.624      -8.907      -9.169      -9.719     -13.071     -14.773     -18.246      -8.802     -13.131     -19.810     -15.283     -15.266     -15.422     -10.596     -11.671      -5.667      -9.446      -8.947     -13.487     -17.464     -13.614     -11.326     -12.924     -12.384     -10.521     -12.130      -9.646      -9.893     -11.645     -20.396     -20.910     -17.075     -17.229     -13.102     -13.664     -11.992     -15.001     -14.841     -18.951     -15.234     -27.906     -17.539     -12.428     -14.610      -9.081     -12.272     -15.280     -15.760     -16.198     -20.980     -18.285     -16.881     -13.837     -14.626     -13.035     -15.526     -18.634     -15.656     -14.381     -24.522     -35.222     -21.761     -25.756     -36.055     -37.415     -20.495     -23.994     -29.067     -34.763     -60.331     -16.224     -18.722     -22.693     -20.093     -85.773     -80.089     -22.578     -30.091     -13.826     -29.058     -49.271     -17.195     -15.925     -24.553     -49.996     -30.129     -38.142     -50.898     -52.136     -17.747     -16.724     -23.031     -28.518     -36.405     -48.883     -60.245     -99.000     -17.446     -43.210     -16.824     -21.554     -41.169      -9.078     -16.720      -9.559     -13.392     -10.318     -34.950     -34.357     -34.109     -15.291     -14.597     -27.164     -27.083     -19.812     -20.615     -18.637     -12.940     -15.995     -14.612     -12.994      -9.350     -17.278     -17.656     -30.108     -57.940     -87.230     -31.573     -50.278     -56.748     -82.716      -9.957     -21.812     -22.410     -14.128     -26.220     -36.123     -51.232     -12.000     -18.128     -47.243     -14.181     -11.116     -12.994     -22.749     -21.150     -31.244     -26.972     -67.802     -25.194     -24.590     -16.934     -28.146     -22.566     -18.033     -24.008     -45.348     -52.476     -47.011     -50.048     -44.369     -83.912     -86.648     -41.508     -42.244     -18.214     -29.588     -20.892     -32.278     -22.900     -24.490     -37.299     -14.914     -24.955     -16.360     -47.282     -24.106     -35.293     -46.722     -23.917     -43.481     -28.247     -28.000     -33.152     -39.499     -39.594     -46.303     -27.777     -23.296     -27.002     -46.706     -37.615     -41.453     -48.451     -40.510     -51.447     -35.454     -38.199     -58.531     -57.877     -48.201     -50.407     -70.832     -85.696     -14.428     -19.858     -29.323     -13.976     -19.598     -45.381     -28.383     -21.334     -32.535     -44.559     -22.280     -29.501     -24.435     -24.604     -15.226     -24.644     -25.975     -32.862     -47.471     -23.287     -28.714     -38.300     -38.251     -44.177     -31.168     -35.635     -28.085     -32.495     -41.596     -44.983     -25.854     -27.754     -38.712     -38.001     -21.483     -24.548     -35.870     -37.783     -44.354     -44.188     -55.102     -45.225     -37.398     -49.008     -41.695     -31.827     -34.473     -62.355     -56.891     -71.665     -55.842     -43.123     -46.813     -80.420     -64.212     -71.965     -98.391     -87.076     -99.000     -99.000     -26.704     -12.913     -20.617     -14.765     -13.798     -22.275     -22.318     -33.120     -18.798     -14.693     -52.569     -26.668     -11.141     -20.254     -48.918      -8.434     -46.596     -14.117     -11.692     -15.611     -20.218     -31.969     -24.309     -68.157     -11.083     -17.124     -29.161     -18.222     -15.289     -15.923     -36.254     -47.582     -57.557     -17.203     -64.642     -19.588     -16.503     -16.186     -14.268     -17.745     -18.817     -21.042     -26.980     -78.601     -99.000     -38.923     -73.904     -23.356     -34.709     -47.759     -58.697     -69.406     -81.490     -22.227      -3.250     -15.076     -15.934     -24.947     -26.023     -33.879     -15.433     -24.794     -31.978     -37.479     -52.148     -14.447     -24.948     -12.698     -18.260     -26.342     -22.081     -31.744      -5.628     -10.801     -13.425     -27.071     -38.216     -10.313     -18.151      -3.307     -14.076     -10.035     -12.588     -16.455     -10.763     -29.071      -3.984     -15.577     -16.696     -12.006     -12.139     -17.106     -24.060     -17.320     -23.179     -40.994     -29.736     -39.271     -28.293     -34.769     -30.104     -36.343     -44.134     -49.005     -60.172     -63.748     -76.043     -76.891     -95.400      -2.253     -13.268      -4.818      -7.501     -18.946     -14.384     -19.044     -16.145     -19.388      -4.536     -19.426     -25.932      -2.124      -9.606     -12.139     -24.700     -15.818     -21.008      -3.446     -17.252     -23.938      -8.364      -9.949     -18.056      -6.868     -13.510      -5.546     -10.542      -2.470     -11.407      -4.719     -17.249      -5.622     -17.606     -64.560      -9.254     -19.987     -26.640     -27.962     -25.912     -64.573     -18.647     -19.937     -18.590     -29.183     -16.021     -27.534     -67.048     -46.220     -28.810     -35.379     -55.486     -75.943     -97.376     -99.000     -20.641     -52.209     -33.759     -17.811     -51.775     -27.673     -84.041     -37.872     -48.982     -34.360     -17.852     -43.420     -51.265     -25.936     -81.484     -35.484     -45.598     -22.632     -24.861     -13.794     -56.358      -8.566     -21.958     -20.589     -29.227     -35.001     -29.052     -38.482     -47.243     -72.552     -17.954      -7.042     -19.022     -13.990     -99.000     -75.231     -13.528     -18.104     -20.196     -16.371     -20.306     -24.167     -21.241     -33.558     -34.879 
  3       2.498       1.428      -1.412      -1.729      -0.978      -6.955      -3.051      -2.243      -4.945      -2.797      -5.218      -6.175      -5.596      -6.714      -2.363      -4.002      -9.045     -11.749      -7.363      -8.826      -8.168      -4.143      -1.365     -32.711      -7.423      -3.858      -8.250     -20.442     -23.336     -16.671     -19.205     -12.159     -14.043     -11.401     -17.062     -27.685      -9.674     -25.644     -11.336     -12.814     -13.149     -15.974     -13.104     -14.005     -13.302     -17.066     -13.393      -5.903      -6.516      -4.588      -7.177     -12.539      -8.272     -10.400      -7.125      -9.010      -6.585      -7.677     -14.661     -10.897     -12.073     -11.406      -9.043     -11.918     -14.201      -9.633     -12.448     -10.890     -16.247      -8.006      -8.895      -7.371     -11.156      -9.629     -12.744     -14.985     -13.327     -15.964     -14.730      -5.659      -1.415     -11.372      -9.718     -10.023      -7.182     -12.775     -12.443      -8.454     -11.674     -16.627      -6.587     -14.392     -14.417      -8.762      -9.042      -9.563     -12.892     -14.607     -18.068      -8.636     -12.940     -19.594     -15.111     -15.065     -15.195     -10.410     -11.488      -5.553      -9.299      -8.789     -13.293     -17.225     -13.412     -11.181     -12.775     -12.208     -10.354     -12.002      -9.477      -9.735     -11.448     -20.143     -20.738     -16.934     -17.039     -12.944     -13.513     -11.849     -14.840     -14.665     -18.752     -15.065     -27.629     -17.358     -12.240     -14.413      -8.948     -12.112     -15.076     -15.587     -16.011     -20.793     -18.117     -16.680     -13.658     -14.451     -12.867     -15.346     -18.425     -15.469     -14.201     -24.309     -34.978     -21.543     -25.518     -35.786     -37.123     -20.304     -23.804     -28.849     -34.542     -59.963     -15.998     -18.463     -22.422     -19.848     -85.197     -79.670     -22.338     -29.802     -13.612     -28.807     -48.939     -17.003     -15.726     -24.296     -49.639     -29.854     -37.813     -50.518     -51.734     -17.564     -16.535     -22.825     -28.293     -36.138     -48.578     -59.831     -99.000     -17.190     -42.825     -16.595     -21.312     -40.852      -8.902     -16.494      -9.360     -13.192     -10.072     -34.579     -34.005     -33.778     -15.033     -14.304     -26.807     -26.742     -19.470     -20.383     -18.417     -12.757     -15.791     -14.423     -12.825      -9.208     -17.084     -17.458     -29.825     -57.495     -86.605     -31.306     -49.935     -56.372     -82.231      -9.748     -21.544     -22.149     -13.872     -25.828     -35.660     -50.788     -11.815     -17.932     -46.827     -13.988     -10.931     -12.793     -22.502     -20.892     -30.953     -26.682     -67.275     -24.962     -24.393     -16.689     -27.794     -22.314     -17.842     -23.802     -44.985     -52.026     -46.696     -49.668     -44.108     -83.336     -86.111     -41.166     -41.879     -17.966     -29.221     -20.659     -31.965     -22.700     -24.211     -36.922     -14.723     -24.702     -16.187     -46.943     -23.884     -34.937     -46.328     -23.690     -43.107     -27.960     -27.712     -32.900     -39.118     -39.207     -45.917     -27.516     -23.084     -26.788     -46.388     -37.315     -41.108     -48.089     -40.195     -51.069     -35.176     -37.933     -58.105     -57.442     -47.864     -50.076     -70.330     -85.107     -14.245     -19.636     -29.046     -13.821     -19.347     -44.975     -28.044     -21.113     -32.234     -44.154     -22.102     -29.177     -24.161     -24.387     -15.078     -24.446     -25.692     -32.562     -47.100     -23.098     -28.459     -37.994     -37.943     -43.832     -30.878     -35.351     -27.890     -32.285     -41.219     -44.643     -25.655     -27.521     -38.408     -37.707     -21.319     -24.387     -35.633     -37.521     -43.927     -43.855     -54.687     -44.945     -37.161     -48.703     -41.387     -31.630     -34.282     -61.784     -56.542     -71.162     -55.467     -42.899     -46.571     -79.706     -63.859     -71.506     -97.535     -86.559     -99.000     -99.000     -26.367     -12.739     -20.340     -14.532     -13.575     -21.991     -22.033     -32.758     -18.530     -14.445     -52.039     -26.326     -10.907     -19.970     -48.409      -8.225     -46.123     -13.871     -11.461     -15.329     -19.903     -31.537     -23.932     -67.606     -10.906     -16.907     -28.851     -18.028     -15.120     -15.735     -35.897     -47.147     -57.038     -17.006     -64.110     -19.364     -16.314     -15.987     -14.098     -17.568     -18.635     -20.770     -26.721     -78.131     -99.000     -38.643     -73.428     -23.114     -34.391     -47.372     -58.235     -68.866     -80.877     -21.999      -3.136     -14.843     -15.732     -24.725     -25.779     -33.566     -15.249     -24.594     -31.714     -37.186     -51.831     -14.221     -24.626     -12.489     -18.024     -26.051     -21.832     -31.423      -5.443     -10.582     -13.235     -26.810     -37.925     -10.104     -17.914      -3.193     -13.855      -9.846     -12.410     -16.239     -10.596     -28.783      -3.870     -15.361     -16.445     -11.836     -11.974     -16.913     -23.811     -17.108     -22.926     -40.639     -29.461     -38.927     -28.060     -34.486     -29.832     -36.019     -43.803     -48.632     -59.733     -63.286     -75.534     -76.380     -94.796      -2.138     -13.058      -4.620      -7.294     -18.669     -14.148     -18.754     -15.842     -19.039      -4.422     -19.172     -25.619      -2.010      -9.394     -11.920     -24.412     -15.602     -20.745      -3.332     -17.009     -23.636      -8.159      -9.745     -17.790      -6.713     -13.303      -5.393     -10.354      -2.351     -11.211      -4.606     -17.026      -5.508     -17.388     -64.205      -9.118     -19.790     -26.459     -27.757     -25.757     -64.208     -18.434     -19.703     -18.345     -28.881     -15.850     -27.323     -66.636     -45.973     -28.605     -35.140     -55.187     -75.566     -96.921     -99.000     -20.437     -51.878     -33.462     -17.653     -51.428     -27.474     -83.532     -37.624     -48.687     -34.068     -17.706     -43.094     -50.956     -25.780     -81.030     -35.302     -45.395     -22.379     -24.568     -13.607     -55.886      -8.452     -21.720     -20.375     -28.952     -34.683     -28.753     -38.181     -46.868     -72.043     -17.795      -6.928     -18.804     -13.814     -98.907     -74.735     -13.283     -17.795     -19.982     -16.135     -20.073     -23.921     -21.026     -33.254     -34.572 
