  0.15122993E+004 -0.10942769E-095
  0.15133078E+004 -0.13338104E-095
  0.15143169E+004 -0.11752085E-095
  0.15153268E+004 -0.46255576E-096
  0.15163373E+004 -0.60209461E-096
  0.15173485E+004 -0.78275111E-096
  0.15183604E+004 -0.97161565E-096
  0.15193729E+004 -0.12099637E-095
  0.15203861E+004 -0.13364640E-095
  0.15214000E+004 -0.16013258E-095
  0.15224146E+004 -0.16531765E-095
  0.15234298E+004 -0.16169240E-095
  0.15244458E+004 -0.13404128E-095
  0.15254624E+004 -0.16487393E-095
  0.15264796E+004 -0.13804499E-095
  0.15274976E+004 -0.12067098E-095
  0.15285162E+004 -0.18910557E-095
  0.15295356E+004 -0.13368643E-095
  0.15305556E+004 -0.15675421E-095
  0.15315762E+004 -0.81130501E-096
  0.15325976E+004 -0.24337218E-095
  0.15336196E+004 -0.33994852E-095
  0.15346423E+004 -0.12181962E-095
  0.15356657E+004 -0.89135534E-096
  0.15366898E+004 -0.25787247E-095
  0.15377146E+004 -0.15274751E-095
  0.15387401E+004 -0.84741029E-096
  0.15397662E+004 -0.12316752E-095
  0.15407930E+004 -0.10840722E-095
  0.15418205E+004 -0.12858782E-095
  0.15428487E+004 -0.21353208E-095
  0.15438776E+004 -0.20596255E-095
  0.15449071E+004 -0.15542701E-095
  0.15459374E+004 -0.17273365E-095
  0.15469683E+004 -0.27768218E-095
  0.15479999E+004 -0.27424117E-095
  0.15490322E+004 -0.99354369E-096
  0.15500652E+004 -0.23329157E-095
  0.15510989E+004 -0.18207655E-095
  0.15521333E+004 -0.89012637E-096
  0.15531684E+004 -0.13209447E-095
  0.15542041E+004 -0.34825581E-095
  0.15552406E+004 -0.26028012E-095
  0.15562777E+004 -0.98415517E-096
  0.15573155E+004 -0.40154873E-095
  0.15583541E+004 -0.20149866E-095
  0.15593933E+004 -0.87682931E-096
  0.15604332E+004 -0.47587576E-095
  0.15614738E+004 -0.32180008E-096
  0.15625151E+004 -0.37431362E-095
  0.15635571E+004 -0.10005684E-095
  0.15645998E+004 -0.10645155E-095
  0.15656431E+004  0.49976906E-098
  0.15666872E+004 -0.14017832E-095
  0.15677320E+004 -0.56947773E-095
  0.15687774E+004  0.30551081E-096
  0.15698236E+004 -0.51190301E-095
  0.15708705E+004 -0.27516757E-095
  0.15719180E+004 -0.23777664E-095
  0.15729663E+004 -0.82374811E-095
  0.15740153E+004 -0.20750204E-095
  0.15750649E+004 -0.72755938E-095
  0.15761153E+004 -0.39452306E-095
  0.15771663E+004 -0.13901111E-095
  0.15782181E+004 -0.63646768E-095
  0.15792706E+004 -0.62531770E-095
  0.15803237E+004 -0.41677352E-095
  0.15813776E+004 -0.48604430E-095
  0.15824322E+004 -0.18907815E-096
  0.15834874E+004 -0.48089748E-095
  0.15845434E+004 -0.10566283E-094
  0.15856001E+004 -0.73885022E-095
  0.15866575E+004  0.33593497E-095
  0.15877155E+004 -0.46746252E-095
  0.15887743E+004 -0.10929796E-094
  0.15898338E+004  0.22446681E-095
  0.15908941E+004 -0.12695501E-095
  0.15919550E+004 -0.17380832E-094
  0.15930166E+004 -0.13929701E-095
  0.15940789E+004 -0.14773958E-094
  0.15951420E+004 -0.17698983E-095
  0.15962057E+004 -0.17576949E-095
  0.15972702E+004  0.31739089E-095
  0.15983353E+004  0.77967102E-095
  0.15994012E+004 -0.46915113E-095
  0.16004678E+004  0.28584986E-095
  0.16015351E+004 -0.74102208E-095
  0.16026031E+004 -0.11985068E-094
  0.16036718E+004  0.84027562E-097
  0.16047413E+004  0.32701249E-095
  0.16058114E+004 -0.81623112E-095
  0.16068823E+004 -0.12011670E-094
  0.16079538E+004  0.24754188E-096
  0.16090261E+004 -0.20142333E-094
  0.16100991E+004 -0.19749054E-095
  0.16111729E+004 -0.27842390E-094
  0.16122473E+004 -0.18573360E-094
  0.16133225E+004  0.68436488E-095
  0.16143983E+004  0.28265336E-094
  0.16154749E+004 -0.26667949E-094
  0.16165522E+004 -0.10134410E-094
  0.16176302E+004 -0.46284086E-094
  0.16187090E+004 -0.60412189E-095
  0.16197885E+004  0.24733769E-095
  0.16208686E+004  0.17753592E-094
  0.16219495E+004 -0.10270999E-094
  0.16230312E+004 -0.28611864E-094
  0.16241135E+004 -0.59941579E-094
  0.16251966E+004 -0.42171116E-094
  0.16262804E+004 -0.52687368E-096
  0.16273649E+004 -0.83025029E-095
  0.16284501E+004  0.97423797E-095
  0.16295361E+004 -0.30017384E-094
  0.16306228E+004 -0.55688236E-094
  0.16317102E+004 -0.38218411E-094
  0.16327983E+004 -0.40367100E-095
  0.16338872E+004 -0.80936021E-094
  0.16349767E+004 -0.15086792E-094
  0.16360671E+004 -0.71568508E-094
  0.16371581E+004 -0.56826409E-094
  0.16382499E+004  0.55443203E-094
  0.16393423E+004 -0.17150925E-094
  0.16404356E+004  0.30223975E-094
  0.16415295E+004 -0.92730072E-094
  0.16426242E+004 -0.56778676E-094
  0.16437196E+004 -0.16620940E-093
  0.16448158E+004 -0.94269568E-094
  0.16459126E+004  0.81254870E-095
  0.16470102E+004 -0.33388322E-094
  0.16481086E+004  0.15303053E-094
  0.16492076E+004  0.98321019E-095
  0.16503074E+004 -0.11392795E-094
  0.16514080E+004 -0.25867737E-094
  0.16525092E+004 -0.12067653E-093
  0.16536112E+004 -0.19025716E-093
  0.16547140E+004 -0.87187587E-094
  0.16558175E+004 -0.56780084E-094
  0.16569217E+004 -0.18952976E-093
  0.16580266E+004 -0.11305445E-093
  0.16591323E+004 -0.23150832E-094
  0.16602387E+004  0.12969491E-093
  0.16613459E+004 -0.56431014E-094
  0.16624538E+004 -0.67360839E-094
  0.16635624E+004  0.66266283E-094
  0.16646718E+004 -0.39810588E-093
  0.16657819E+004 -0.25945299E-093
  0.16668928E+004  0.10244604E-094
  0.16680043E+004 -0.33480225E-093
  0.16691167E+004 -0.91607624E-094
  0.16702298E+004 -0.75634423E-094
  0.16713436E+004 -0.10511794E-092
  0.16724581E+004 -0.11372073E-093
  0.16735735E+004 -0.98090507E-094
  0.16746895E+004 -0.39734365E-094
  0.16758063E+004 -0.12236191E-092
  0.16769238E+004 -0.57580937E-093
  0.16780421E+004 -0.49388070E-093
  0.16791612E+004 -0.32501227E-093
  0.16802809E+004 -0.21521142E-093
  0.16814015E+004 -0.52412144E-093
  0.16825227E+004 -0.92558110E-093
  0.16836447E+004 -0.12358830E-092
  0.16847675E+004 -0.77526504E-093
  0.16858910E+004 -0.97794443E-093
  0.16870153E+004 -0.33451390E-093
  0.16881403E+004 -0.77502083E-093
  0.16892661E+004  0.98733128E-093
