# wavelength   photoabsorption photodissociation   photoionization
1.40443298e+03 0.00000000e+00 5.30600540e-19 0.00000000e+00
1.40536951e+03 0.00000000e+00 5.30871442e-19 0.00000000e+00
1.40630664e+03 0.00000000e+00 5.31188857e-19 0.00000000e+00
1.40724463e+03 0.00000000e+00 5.31551211e-19 0.00000000e+00
1.40818298e+03 0.00000000e+00 5.31956632e-19 0.00000000e+00
1.40912207e+03 0.00000000e+00 5.32403582e-19 0.00000000e+00
1.41006177e+03 0.00000000e+00 5.32890315e-19 0.00000000e+00
1.41100208e+03 0.00000000e+00 5.33415127e-19 0.00000000e+00
1.41194299e+03 0.00000000e+00 5.33976310e-19 0.00000000e+00
1.41288464e+03 0.00000000e+00 5.34572225e-19 0.00000000e+00
1.41382678e+03 0.00000000e+00 5.35200995e-19 0.00000000e+00
1.41476965e+03 0.00000000e+00 5.35861051e-19 0.00000000e+00
1.41571313e+03 0.00000000e+00 5.36550577e-19 0.00000000e+00
1.41665723e+03 0.00000000e+00 5.37267826e-19 0.00000000e+00
1.41760193e+03 0.00000000e+00 5.38011048e-19 0.00000000e+00
1.41854724e+03 0.00000000e+00 5.38778482e-19 0.00000000e+00
1.41949329e+03 0.00000000e+00 5.39568467e-19 0.00000000e+00
1.42043994e+03 0.00000000e+00 5.40446500e-19 0.00000000e+00
1.42138708e+03 0.00000000e+00 5.41855500e-19 0.00000000e+00
1.42233496e+03 0.00000000e+00 5.43823816e-19 0.00000000e+00
1.42328345e+03 0.00000000e+00 5.46286623e-19 0.00000000e+00
1.42423254e+03 0.00000000e+00 5.49178986e-19 0.00000000e+00
1.42518237e+03 0.00000000e+00 5.52436153e-19 0.00000000e+00
1.42613281e+03 0.00000000e+00 5.55992310e-19 0.00000000e+00
1.42708386e+03 0.00000000e+00 5.59781733e-19 0.00000000e+00
1.42803552e+03 0.00000000e+00 5.63738443e-19 0.00000000e+00
1.42898792e+03 0.00000000e+00 5.67796729e-19 0.00000000e+00
1.42994080e+03 0.00000000e+00 5.71889053e-19 0.00000000e+00
1.43089441e+03 0.00000000e+00 5.75949699e-19 0.00000000e+00
1.43184863e+03 0.00000000e+00 5.79911114e-19 0.00000000e+00
1.43280334e+03 0.00000000e+00 5.83705540e-19 0.00000000e+00
1.43375891e+03 0.00000000e+00 5.87266848e-19 0.00000000e+00
1.43471509e+03 0.00000000e+00 5.90526216e-19 0.00000000e+00
1.43567175e+03 0.00000000e+00 5.93415215e-19 0.00000000e+00
1.43662915e+03 0.00000000e+00 5.95866244e-19 0.00000000e+00
1.43758728e+03 0.00000000e+00 5.97810518e-19 0.00000000e+00
1.43854590e+03 0.00000000e+00 5.99178669e-19 0.00000000e+00
1.43950525e+03 0.00000000e+00 5.99901904e-19 0.00000000e+00
1.44046521e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44142578e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44238708e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44334888e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44431152e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44527466e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44623840e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44720288e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44816797e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.44913367e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45010010e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45106714e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45203479e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45300305e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45397205e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45494165e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45591187e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45688281e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45785437e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45882654e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.45979944e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46077295e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46174695e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46272180e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46369727e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46467334e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46565015e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46662744e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46760547e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46858423e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.46956360e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47054358e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47152417e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47250549e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47348755e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47447009e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47545337e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47643726e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47742188e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47840723e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.47939307e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48037964e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48136682e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48235474e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48334314e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48433240e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48532227e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48631274e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48730396e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48829578e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.48928833e+03 0.00000000e+00 6.00000007e-19 0.00000000e+00
1.49028149e+03 0.00000000e+00 5.99854473e-19 0.00000000e+00
1.49127527e+03 0.00000000e+00 5.97185454e-19 0.00000000e+00
1.49226978e+03 0.00000000e+00 5.91630483e-19 0.00000000e+00
1.49326489e+03 0.00000000e+00 5.83814466e-19 0.00000000e+00
1.49426074e+03 0.00000000e+00 5.74363265e-19 0.00000000e+00
1.49525720e+03 0.00000000e+00 5.63907362e-19 0.00000000e+00
1.49625427e+03 0.00000000e+00 5.53078729e-19 0.00000000e+00
1.49725208e+03 0.00000000e+00 5.42510417e-19 0.00000000e+00
1.49825061e+03 0.00000000e+00 5.32839507e-19 0.00000000e+00
1.49924976e+03 0.00000000e+00 5.24706757e-19 0.00000000e+00
1.50024951e+03 0.00000000e+00 5.18682205e-19 0.00000000e+00
1.50125000e+03 0.00000000e+00 5.13645840e-19 0.00000000e+00
1.50225110e+03 0.00000000e+00 5.08968981e-19 0.00000000e+00
1.50325293e+03 0.00000000e+00 5.04605873e-19 0.00000000e+00
1.50425537e+03 0.00000000e+00 5.00511678e-19 0.00000000e+00
1.50525854e+03 0.00000000e+00 4.96640342e-19 0.00000000e+00
1.50626233e+03 0.00000000e+00 4.92946599e-19 0.00000000e+00
1.50726685e+03 0.00000000e+00 4.89384072e-19 0.00000000e+00
1.50827197e+03 0.00000000e+00 4.85907088e-19 0.00000000e+00
1.50927783e+03 0.00000000e+00 4.82468925e-19 0.00000000e+00
1.51028430e+03 0.00000000e+00 4.79008507e-19 0.00000000e+00
1.51129138e+03 0.00000000e+00 4.75270412e-19 0.00000000e+00
1.51229932e+03 0.00000000e+00 4.71296307e-19 0.00000000e+00
1.51330774e+03 0.00000000e+00 4.67245252e-19 0.00000000e+00
1.51431689e+03 0.00000000e+00 4.63274532e-19 0.00000000e+00
1.51532678e+03 0.00000000e+00 4.59543065e-19 0.00000000e+00
1.51633728e+03 0.00000000e+00 4.56210828e-19 0.00000000e+00
1.51734851e+03 0.00000000e+00 4.53437596e-19 0.00000000e+00
1.51836035e+03 0.00000000e+00 4.51384501e-19 0.00000000e+00
1.51937292e+03 0.00000000e+00 4.50212746e-19 0.00000000e+00
1.52038611e+03 0.00000000e+00 4.50130723e-19 0.00000000e+00
1.52140002e+03 0.00000000e+00 4.51599417e-19 0.00000000e+00
1.52241455e+03 0.00000000e+00 4.54402434e-19 0.00000000e+00
1.52342981e+03 0.00000000e+00 4.58166421e-19 0.00000000e+00
1.52444580e+03 0.00000000e+00 4.62516313e-19 0.00000000e+00
1.52546240e+03 0.00000000e+00 4.67074872e-19 0.00000000e+00
1.52647961e+03 0.00000000e+00 4.71463899e-19 0.00000000e+00
1.52749756e+03 0.00000000e+00 4.75304246e-19 0.00000000e+00
1.52851624e+03 0.00000000e+00 4.78214580e-19 0.00000000e+00
1.52953564e+03 0.00000000e+00 4.79811929e-19 0.00000000e+00
1.53055554e+03 0.00000000e+00 4.79867038e-19 0.00000000e+00
1.53157617e+03 0.00000000e+00 4.78964925e-19 0.00000000e+00
1.53259766e+03 0.00000000e+00 4.77284031e-19 0.00000000e+00
1.53361963e+03 0.00000000e+00 4.74912022e-19 0.00000000e+00
1.53464233e+03 0.00000000e+00 4.71935873e-19 0.00000000e+00
1.53566565e+03 0.00000000e+00 4.68443692e-19 0.00000000e+00
1.53668982e+03 0.00000000e+00 4.64522684e-19 0.00000000e+00
1.53771460e+03 0.00000000e+00 4.60262191e-19 0.00000000e+00
1.53874011e+03 0.00000000e+00 4.55750548e-19 0.00000000e+00
1.53976624e+03 0.00000000e+00 4.51077480e-19 0.00000000e+00
1.54079297e+03 0.00000000e+00 4.45496852e-19 0.00000000e+00
1.54182056e+03 0.00000000e+00 4.37449296e-19 0.00000000e+00
1.54284875e+03 0.00000000e+00 4.27422591e-19 0.00000000e+00
1.54387756e+03 0.00000000e+00 4.15982310e-19 0.00000000e+00
1.54490710e+03 0.00000000e+00 4.03694570e-19 0.00000000e+00
1.54593738e+03 0.00000000e+00 3.91129005e-19 0.00000000e+00
1.54696826e+03 0.00000000e+00 3.78859100e-19 0.00000000e+00
