# wavelength   photoabsorption photodissociation   photoionization
1.51431689e+03 0.00000000e+00 1.99613960e-17 0.00000000e+00
1.51532678e+03 0.00000000e+00 2.05355929e-17 0.00000000e+00
1.51633728e+03 0.00000000e+00 2.10289291e-17 0.00000000e+00
1.51734851e+03 0.00000000e+00 2.14262486e-17 0.00000000e+00
1.51836035e+03 0.00000000e+00 2.17122291e-17 0.00000000e+00
1.51937292e+03 0.00000000e+00 2.18715692e-17 0.00000000e+00
1.52038611e+03 0.00000000e+00 2.18946427e-17 0.00000000e+00
1.52140002e+03 0.00000000e+00 2.18319072e-17 0.00000000e+00
1.52241455e+03 0.00000000e+00 2.17044557e-17 0.00000000e+00
1.52342981e+03 0.00000000e+00 2.15195601e-17 0.00000000e+00
1.52444580e+03 0.00000000e+00 2.12845275e-17 0.00000000e+00
1.52546240e+03 0.00000000e+00 2.10067329e-17 0.00000000e+00
1.52647961e+03 0.00000000e+00 2.06935590e-17 0.00000000e+00
1.52749756e+03 0.00000000e+00 2.03523730e-17 0.00000000e+00
1.52851624e+03 0.00000000e+00 1.99906056e-17 0.00000000e+00
1.52953564e+03 0.00000000e+00 1.96157194e-17 0.00000000e+00
1.53055554e+03 0.00000000e+00 1.92353006e-17 0.00000000e+00
1.53157617e+03 0.00000000e+00 1.88567830e-17 0.00000000e+00
1.53259766e+03 0.00000000e+00 1.84876777e-17 0.00000000e+00
1.53361963e+03 0.00000000e+00 1.81357017e-17 0.00000000e+00
1.53464233e+03 0.00000000e+00 1.78083821e-17 0.00000000e+00
1.53566565e+03 0.00000000e+00 1.75134015e-17 0.00000000e+00
1.53668982e+03 0.00000000e+00 1.72583710e-17 0.00000000e+00
1.53771460e+03 0.00000000e+00 1.70510643e-17 0.00000000e+00
1.53874011e+03 0.00000000e+00 1.68991936e-17 0.00000000e+00
1.53976624e+03 0.00000000e+00 1.68105431e-17 0.00000000e+00
1.54079297e+03 0.00000000e+00 1.67719004e-17 0.00000000e+00
