# wavelength   photoabsorption photodissociation   photoionization
1.37204330e+02 8.56301000e-18 8.56297451e-18 0.00000000e+00
1.37295822e+02 8.52533000e-18 8.54376949e-18 0.00000000e+00
1.37387375e+02 8.52533000e-18 8.52533125e-18 0.00000000e+00
1.37479004e+02 8.58854000e-18 8.54649134e-18 0.00000000e+00
1.37570679e+02 8.58854000e-18 8.61191983e-18 0.00000000e+00
1.37662430e+02 8.79045000e-18 8.81711715e-18 0.00000000e+00
1.37754242e+02 9.01764000e-18 8.97743125e-18 0.00000000e+00
1.37846100e+02 9.01764000e-18 9.01602064e-18 0.00000000e+00
1.37938019e+02 9.00516000e-18 9.00714934e-18 0.00000000e+00
1.38029999e+02 8.89172000e-18 8.93762176e-18 0.00000000e+00
1.38122040e+02 8.79089000e-18 8.83322232e-18 0.00000000e+00
1.38214157e+02 8.79089000e-18 8.74261566e-18 0.00000000e+00
1.38306335e+02 8.69007000e-18 8.66835214e-18 0.00000000e+00
1.38398560e+02 8.60188000e-18 8.60510729e-18 0.00000000e+00
1.38490860e+02 8.60188000e-18 8.60865879e-18 0.00000000e+00
1.38583221e+02 8.62729000e-18 8.62399910e-18 0.00000000e+00
1.38675629e+02 8.62729000e-18 8.62674565e-18 0.00000000e+00
1.38768097e+02 8.61485000e-18 8.62206092e-18 0.00000000e+00
1.38860641e+02 8.61485000e-18 8.60747509e-18 0.00000000e+00
1.38953247e+02 8.51403000e-18 8.51742752e-18 0.00000000e+00
1.39045914e+02 8.42587000e-18 8.45249926e-18 0.00000000e+00
1.39138641e+02 8.42587000e-18 8.42811161e-18 0.00000000e+00
1.39231415e+02 8.60265000e-18 8.49915949e-18 0.00000000e+00
1.39324265e+02 8.60265000e-18 8.59528418e-18 0.00000000e+00
1.39417175e+02 8.69107000e-18 8.66857417e-18 0.00000000e+00
1.39510147e+02 8.69107000e-18 8.66387767e-18 0.00000000e+00
1.39603180e+02 8.59023000e-18 8.56882891e-18 0.00000000e+00
1.39696289e+02 8.51470000e-18 8.52451631e-18 0.00000000e+00
1.39789444e+02 8.51470000e-18 8.56463620e-18 0.00000000e+00
1.39882660e+02 8.67877000e-18 8.67773571e-18 0.00000000e+00
1.39975952e+02 8.65368000e-18 8.66382837e-18 0.00000000e+00
1.40069290e+02 8.55282000e-18 8.57577234e-18 0.00000000e+00
1.40162689e+02 8.43935000e-18 8.43037432e-18 0.00000000e+00
1.40256165e+02 8.36376000e-18 8.36984696e-18 0.00000000e+00
1.40349701e+02 8.36376000e-18 8.34002404e-18 0.00000000e+00
1.40443298e+02 8.30086000e-18 8.31666516e-18 0.00000000e+00
1.40536957e+02 8.20002000e-18 8.25270600e-18 0.00000000e+00
1.40630661e+02 8.07392000e-18 8.05460230e-18 0.00000000e+00
1.40724457e+02 7.84693000e-18 7.81493816e-18 0.00000000e+00
1.40818298e+02 7.72084000e-18 7.72619678e-18 0.00000000e+00
1.40912201e+02 7.79665000e-18 7.78540449e-18 0.00000000e+00
1.41006180e+02 7.91022000e-18 7.95192820e-18 0.00000000e+00
1.41100204e+02 8.26355000e-18 8.22561346e-18 0.00000000e+00
1.41194305e+02 8.26355000e-18 8.27299516e-18 0.00000000e+00
1.41288467e+02 8.27632000e-18 8.27628672e-18 0.00000000e+00
1.41382675e+02 8.27632000e-18 8.26796510e-18 0.00000000e+00
1.41476959e+02 8.25127000e-18 8.25311252e-18 0.00000000e+00
1.41571320e+02 8.35229000e-18 8.30083378e-18 0.00000000e+00
1.41665726e+02 8.35229000e-18 8.35676855e-18 0.00000000e+00
1.41760193e+02 8.36506000e-18 8.36388245e-18 0.00000000e+00
1.41854721e+02 8.17590000e-18 8.27324724e-18 0.00000000e+00
1.41949326e+02 8.06244000e-18 8.09341434e-18 0.00000000e+00
1.42043991e+02 7.96163000e-18 8.00820499e-18 0.00000000e+00
1.42138702e+02 7.96163000e-18 7.91859346e-18 0.00000000e+00
1.42233490e+02 7.75991000e-18 7.76646053e-18 0.00000000e+00
1.42328339e+02 7.48248000e-18 7.51558592e-18 0.00000000e+00
1.42423248e+02 7.36901000e-18 7.36902789e-18 0.00000000e+00
1.42518234e+02 7.44482000e-18 7.42674974e-18 0.00000000e+00
1.42613281e+02 7.44482000e-18 7.44407273e-18 0.00000000e+00
1.42708389e+02 7.43236000e-18 7.43767928e-18 0.00000000e+00
1.42803558e+02 7.31889000e-18 7.35053011e-18 0.00000000e+00
1.42898788e+02 7.31889000e-18 7.18090751e-18 0.00000000e+00
1.42994080e+02 7.02888000e-18 7.00747891e-18 0.00000000e+00
1.43089447e+02 6.90280000e-18 6.87923770e-18 0.00000000e+00
1.43184860e+02 6.83984000e-18 6.84256933e-18 0.00000000e+00
1.43280334e+02 6.83984000e-18 6.82142165e-18 0.00000000e+00
1.43375885e+02 6.78954000e-18 6.79187792e-18 0.00000000e+00
1.43471512e+02 6.66343000e-18 6.61121490e-18 0.00000000e+00
1.43567169e+02 6.44912000e-18 6.48075462e-18 0.00000000e+00
1.43662918e+02 6.36094000e-18 6.38630752e-18 0.00000000e+00
1.43758728e+02 6.36094000e-18 6.38288296e-18 0.00000000e+00
1.43854584e+02 6.62596000e-18 6.59703451e-18 0.00000000e+00
1.43950531e+02 6.72696000e-18 6.71308934e-18 0.00000000e+00
1.44046524e+02 6.82800000e-18 6.78566058e-18 0.00000000e+00
1.44142578e+02 6.82800000e-18 6.85856788e-18 0.00000000e+00
1.44238708e+02 6.92901000e-18 6.93847342e-18 0.00000000e+00
1.44334885e+02 7.01745000e-18 7.00293366e-18 0.00000000e+00
1.44431152e+02 7.01745000e-18 7.01485023e-18 0.00000000e+00
1.44527466e+02 6.99240000e-18 6.99924549e-18 0.00000000e+00
1.44623840e+02 6.99240000e-18 7.01428405e-18 0.00000000e+00
1.44720291e+02 7.38360000e-18 7.31090540e-18 0.00000000e+00
1.44816803e+02 7.38360000e-18 7.38366797e-18 0.00000000e+00
1.44913361e+02 7.38373000e-18 7.38372866e-18 0.00000000e+00
